-0.255889	0.3232211	-0.33268443	0.2612141	0.21586	0.315245	-0.24869773	-0.30362067	-0.03445752	-0.21044591	-0.27839115	-0.25345364
-0.115396835	0.338582	-0.25836393	0.103263065	0.03922914	0.34444693	-0.27592975	-0.3215673	0.10253972	-0.03642683	-0.12993592	-0.14591378
-0.27383593	0.12291695	-0.17013952	0.24995625	0.2747109	0.14420283	-0.15949996	-0.1680678	-0.13995326	-0.30018547	-0.2831746	-0.28141662
-0.29908237	0.15410076	-0.19260375	0.26428545	0.21139593	0.17465474	-0.16767897	-0.1968621	-0.19361018	-0.22747584	-0.27279577	-0.2623551
-0.07990671	0.37700614	-0.3219228	0.09582206	-0.06995064	0.32723454	-0.33319807	-0.38229817	0.10129047	0.020759312	-0.0037213413	-0.070362255
-0.12760009	0.2199807	-0.2673453	0.14979582	0.11548973	0.27153474	-0.16665752	-0.23558457	-0.049300544	-0.1638602	-0.12622502	-0.15108684
-0.32096285	0.17673005	-0.17961243	0.20232904	0.2743124	0.14037666	-0.16939226	-0.09769769	-0.19830894	-0.28610468	-0.32785466	-0.32954928
-0.3208301	0.034343246	-0.05855515	0.28614593	0.34919715	0.013431197	-0.11775311	0.013438598	-0.36783022	-0.39645237	-0.39020926	-0.37586144
-0.2923731	0.1285276	-0.07738029	0.30678076	0.34119073	0.017653367	-0.07924222	-0.069456644	-0.18318194	-0.3200932	-0.30462375	-0.3342984
-0.28891337	0.11603928	-0.13513845	0.2070718	0.25860074	0.116243534	-0.16553672	-0.106347546	-0.16607995	-0.25972822	-0.27382335	-0.32617775
-0.1750356	0.2849555	-0.23109902	0.19974148	0.15198706	0.2973831	-0.2306729	-0.23614618	0.013389115	-0.1048846	-0.14433831	-0.16956848
0.053665046	0.33815795	-0.3280634	0.050168794	-0.18125556	0.34922117	-0.26402596	-0.41328114	0.24775167	0.060906105	0.05475144	-0.003005418
-0.42344022	-0.072974734	-0.011122479	0.32128924	0.4218346	-0.08392558	-0.043005046	0.043145847	-0.33801296	-0.47335988	-0.44061345	-0.5254313
-0.40785092	-0.16886362	0.22741121	0.3480961	0.58137685	-0.24384688	-0.037583172	0.30076417	-0.60924035	-0.5853579	-0.5918062	-0.51746756
-0.113686584	0.28988126	-0.2687391	0.08159711	0.003620658	0.3389039	-0.2384003	-0.3460897	0.061913185	-0.076195695	-0.088219255	-0.1067281
